a,b
4750,5282
3261,1530
12054,5428
29946,47864
28476,6353
31829,11223
87,1416
25369,21414
30572,15635
14824,25129
3047,2718
10284,8772
1744,8187
26224,14240
28380,9389
2458,976
39113,45612
39675,26237
35179,51370
38638,1381
1338,542
16616,2162
24156,26286
54641,9488
51739,43497
8472,1429
1851,28988
6905,10007
38960,10470
37378,31696
36932,5491
26885,26193
36221,20436
8686,3346
46724,2671
51645,28639
40046,28289
14943,24269
17354,6234
9237,4815
47938,5222
6140,19518
1134,33502
29370,19008
4446,10071
19610,12324
590,26773
19551,30850
160,637
25389,21909
12662,14581
45224,24709
57056,17303
23480,10867
8902,4584
614,1501
59568,42468
15524,11217
34004,2876
51890,27878
2810,19722
51185,28698
3490,1144
4622,2761
40088,18229
5086,710
5735,2287
14459,2553
40835,27902
6777,1607
16175,394
5703,1418
24567,21914
45751,3916
41266,27693
725,367
1491,2628
1242,20617
7383,4622
7423,37421
6521,4206
46351,36326
921,2583
641,7903
22229,4180
8967,16911
4359,2977
42307,28808
52616,48072
14778,179
24983,760
1482,479
9990,146
25419,24715
31019,23614
9344,29754
8558,307
20805,26449
20657,20330
30521,36773
8576,2861
4716,2685
14701,19156
51154,43806
13191,5544
23776,11004
42114,41500
40366,20005
14553,10200
10215,12280
30861,26662
14613,7204
19785,16011
41539,41001
20797,30157
27276,52744
50315,34609
8998,5000
21165,19289
5106,20357
2502,1493
788,608
17385,14295
31238,29219
38101,33320
14711,2488
3745,15297
1135,1068
591,2
18714,17089
22868,11093
43667,40349
32779,2810
30536,8157
50782,47088
16010,19575
43927,33964
44403,21354
6921,22841
50565,37992
48748,35387
6437,3366
3392,5458
44114,12369
27466,30322
5987,914
37523,30499
47705,41429
23847,17725
5627,1795
7537,2117
23698,12781
4087,3813
23537,7047
5297,683
15000,20805
23572,8459
3101,14682
19001,5309
21350,18345
54074,37742
13304,2141
5668,5316
1304,5872
50665,2903
42771,35343
37326,33935
3331,1809
14401,10955
3609,1431
28021,16213
14942,11630
31876,872
17926,4575
2913,9542
36729,449
38120,9607
41355,34331
8705,6304
29097,13050
22828,2562
16937,19578
3810,5726
23322,14006
24901,15666
17328,5239
38503,4402
10831,11004
1434,6475
1045,1222
9253,1020
8439,3782
1754,13773
22622,12088
38543,9157
14909,21104
10436,5853
6768,3915
57767,15489
35393,7822
5086,27240
52375,24808
1835,317
26413,518
28271,13185
4989,578
2485,20875
14667,9708
47998,5112
43124,15419
58373,7230
472,275
15940,2419
1664,33362
47536,6683
17463,17493
3241,10270
30674,29033
56349,6788
29044,10884
1287,1128
7756,2370
2480,2213
8033,32492
5187,7809
48670,35650
4277,393
17665,16924
29434,6833
8175,31908
8111,5040
2528,8855
54471,3715
34635,1732
43749,38213
15889,8391
5838,5938
27552,4888
14665,11549
32680,19272
48383,4098
68,33
25445,11368
18991,18604
56021,40655
39086,5285
21077,12246
23909,33772
39309,37935
25268,12286
43157,38045
16334,7334
808,7379
8534,7634
31379,25868
28216,27778
41981,39703
20608,15907
57966,2763
19514,5408
54524,44643
20493,6715
14631,16772
17143,15203
15078,11604
37729,16627
29097,9374
22255,16549
36231,10088
43458,7175
22274,38909
168,5835
2136,14319
11,6778
16409,17070
32445,29027
43711,20660
20403,47956
41846,35555
1128,856
20536,764
1531,1625
3476,3262
21355,13782
35509,30154
18011,9982
862,12158
1277,1754
28767,4095
38153,423
1535,1030
8432,1770
55268,5875
3787,2565
623,3936
39366,15934
15986,9670
7101,2637
14297,8673
25453,15443
35911,3082
3093,22374
368,83
46699,16239
49830,41467
8024,7348
13901,5345
171,6545
25419,22603
43771,29560
38285,26447
23700,10464
17105,9397
25398,3881
374,9991
2847,1579
19435,47338
24173,17251
37163,30056
24605,3231
37296,10785
28087,4099
48142,15259
13873,1082
24576,5054
7378,14398
51020,49462
38266,18137
52356,27360
31950,5995
32720,25803
16179,18404
27155,11727
15144,3121
19467,3833
9145,3939
944,679
3384,1758
52729,24139
27695,24375
7531,13257
8098,12350
36004,9841
51179,40896
57242,15007
29688,5464
5243,9790
47827,11318
16420,514
57729,51261
58148,48898
30286,25277
42662,7246
54219,24528
334,81
47236,42854
16578,33106
802,831
26996,4501
47668,41727
6576,8887
874,15733
623,3197
35480,26315
693,391
36534,12673
11036,11141
54454,11021
1864,268
10,109
35420,28643
6560,22641
37418,18575
19816,17330
7099,6629
46091,21493
12362,24128
49484,47708
43182,20432
39,123
11919,2741
20013,60
43322,39493
8754,2099
32690,52489
30560,51977
47478,23498
30369,4035
14455,3408
21118,20360
15640,11759
17305,28153
29476,17453
44411,11047
3931,9354
31140,16439
7393,22611
36857,20576
53738,18879
22538,21480
35910,25092
35088,12294
39391,9417
51316,14168
22589,1001
23944,22603
3407,479
56160,4594
2326,1518
3806,2015
45321,44785
1238,11
284,1562
11192,5825
2956,14179
4228,9514
21950,15712
9038,9636
46816,46226
51197,38369
417,1064
51232,21439
1788,460
34407,27997
46396,23654
34078,23675
6673,5704
1850,731
10917,2155
56684,39655
26168,5712
22021,754
22588,30044
43762,29447
31327,7063
74,131
15623,14473
5630,9228
2577,31912
33294,6908
5102,1054
54537,28367
42814,33224
36531,9295
15238,29204
21102,8527
10335,36536
12505,6965
6429,23023
6018,4699
39687,27554
7082,13867
9250,7999
8604,25845
18417,15350
40065,21409
102,46
21477,38334
7100,27410
11558,18770
42845,12713
18974,521
23684,28495
11592,32842
8643,12127
46370,4128
25881,24545
58018,6575
4895,1443
22279,24233
42609,22735
9615,1229
42390,12322
33895,22508
53402,15063
5793,1424
12356,10404
17078,48943
20099,18846
5898,4914
4779,10580
3367,1535
48604,45953
36248,36065
47652,21333
53301,2700
16859,56671
17992,12196
34672,4593
25787,31127
57563,1600
57894,19090
15650,5939
7119,4095
40265,343
11815,3812
6061,5916
40114,29574
11056,11989
6906,4804
12748,5342
39789,30079
5673,4441
22190,18748
11480,10056
16955,468
5005,1871
19380,6708
19902,11906
40761,4179
50849,14756
52006,50743
10688,9111
59542,29758
33718,29492
9882,9620
29396,7094
20972,21050
458,307
697,2265
18509,18298
903,1145
41490,20913
14413,8508
2672,431
3389,900
58711,44486
5573,3262
59397,36553
1111,33055
4695,24171
13348,9915
30827,42070
20568,20089
37694,31441
26683,29858
17035,10105
14991,30959
19718,659
13720,12990
21224,17720
44950,37560
5577,8436
6662,7078
2223,928
35512,9178
47344,46881
35475,35823
16826,18564
24086,9830
11863,9441
1472,1565
5208,3722
28281,11799
29605,1246
54111,316
4992,5787
50871,27998
22719,16584
14787,7980
18074,8033
9064,12417
35200,32345
15033,3992
57623,32681
2611,7129
1552,519
28817,47631
19232,17057
978,288
32065,2423
33872,31273
24206,34916
53566,22787
27309,25754
5726,2282
15097,15067
26841,1697
1356,3440
894,231
21206,6741
30142,26381
59508,34413
3858,726
14951,22426
29977,31583
12385,9201
3149,2363
19646,16694
6716,10048
26008,2348
37597,40153
3761,10833
23271,8122
16509,4906
7421,3105
30977,22597
31754,38773
38325,21861
39102,18085
20685,40212
6801,5971
39284,28044
45031,5568
21995,6984
20485,4409
22077,8577
12471,1749
14722,1442
24282,18630
51146,46633
32959,29500
8164,1577
49474,36095
46293,42364
896,1560
35295,15343
2846,29373
23273,47498
7007,2843
6255,3046
699,657
11685,9473
23193,872
46948,16863
23709,17279
34537,13750
6780,3830
17256,42655
30915,6719
16290,25741
1033,7083
51129,32168
3291,1353
30428,11686
2062,1053
56748,24707
47190,25174
20554,21542
9282,8651
19115,2524
10545,14465
39202,9866
6764,45138
401,5494
22491,26524
35716,1217
54149,53310
24961,25749
6373,3391
35282,31907
17756,2558
8708,4403
40779,36299
5175,4124
10683,7864
12980,5503
22863,9397
2597,2514
20889,16601
30334,5201
43571,18137
23,32
4632,1900
23947,664
9846,2588
27637,16178
48949,14478
5398,5337
488,8099
258,147
10686,1760
51395,39052
43914,41060
58526,25600
49068,23974
16084,5259
361,6928
24403,19490
11677,1314
51156,18535
39002,34437
9124,4577
23368,5967
20713,21056
30787,8729
42528,10610
44116,31721
49456,36277
34995,13121
37628,36339
19733,10009
45483,36970
55684,50794
47334,16668
129,49
20922,7433
24720,5692
15153,13858
3125,1993
16986,21215
5784,1528
35039,27441
22431,4023
35690,18226
36111,22537
44894,560
4953,4149
54907,53087
26758,13690
20629,1202
56716,44203
10245,1891
8768,19862
14546,29325
56897,18169
17525,11424
5051,2872
10062,3603
27287,25973
2827,3252
5140,24915
46524,25414
4443,2048
42598,24068
53994,47525
6361,1899
2371,4236
33538,24595
21586,30134
52096,12687
43359,27876
16225,37329
3855,4806
40522,25998
36434,10419
436,979
10952,6811
20652,3286
25310,3117
279,25284
15793,997
6116,17895
29747,19423
13043,35686
33557,33474
2295,1431
15047,11015
28996,6678
4334,33760
40008,33479
33020,10061
48701,23640
34636,26551
51616,9002
28688,26994
44399,28922
27183,25622
6258,32278
43527,29440
25859,2080
3718,2528
54491,36132
92,3630
13975,8655
24211,14019
3755,27660
12050,5665
2305,255
28883,25800
20524,39201
24746,18186
32398,31187
48481,42042
32104,3689
7311,7145
55865,8271
36411,8284
17294,2792
4521,1517
8319,6539
38107,24311
38284,15777
41052,6962
23431,14170
2419,999
50560,32339
19804,3675
2493,22371
31899,4296
12962,18520
12631,45292
18351,12080
19668,25969
20179,14216
56490,30789
1241,75
1984,46842
34524,10269
7334,14524
3987,11921
39502,4071
14019,9254
3612,11936
29544,25423
8358,19844
34358,38713
37327,11245
59153,38373
26430,11918
15226,2583
7473,11265
45463,39490
18002,50481
6600,3070
38138,16037
51048,25448
1502,1968
2501,4352
8499,3233
17169,11899
23782,346
3645,784
6956,995
1636,1501
25672,144
5013,2804
44066,27292
26234,762
10503,9228
51419,8273
35336,24061
38082,1228
21,39
235,14041
9184,11421
1429,3256
34593,33599
58480,46503
8503,5491
54436,12764
36137,1327
35856,27070
55349,17123
29601,26152
5621,1194
48656,41077
10476,3595
36762,3217
34,5
51131,41346
27282,30612
16522,22524
33799,3598
5887,27238
24500,14073
9450,1351
15763,5031
28789,669
36776,12308
59400,1097
57210,35656
6883,6825
49383,12863
37137,1518
19948,27700
16317,3709
25105,49033
56523,51333
27277,356
41032,36768
11452,3843
48182,17225
17118,10852
4565,8818
56402,33483
41630,11329
14155,7556
1666,2300
2910,15939
14520,10843
43780,14500
2152,1290
19468,28518
45218,17377
39186,21596
43783,6769
43324,32838
24663,4371
58345,9358
5546,1988
14115,5347
29133,3000
19290,2272
25450,2829
36803,23287
52932,6706
13096,5812
15078,32675
7702,10340
44748,10725
33305,19118
6281,13457
26879,2658
48559,36686
36588,8060
40832,552
11006,3533
45857,27573
57840,57733
4200,2497
44690,13073
8939,925
243,44386
15614,15045
40631,38305
51231,8416
14589,17896
26473,19028
31438,18404
39807,36654
19387,3001
44774,2403
14263,4803
637,28183
30389,9386
46167,6976
48782,19770
45308,44826
32635,29279
4066,4174
2852,1511
6065,11112
6027,16734
3576,8113
12677,9063
50927,20543
44126,39638
16761,10979
57710,6551
30978,20964
57865,45031
58892,8578
16413,31378
2073,3025
5662,9390
7036,5085
32291,9728
583,11590
6593,1947
17644,25479
30733,40645
54859,37000
15720,10996
42630,33214
5381,14773
44043,6413
23481,5962
5663,1675
51941,33349
16658,2200
34284,6759
19783,23943
5313,3268
5244,2408
53767,20370
38188,3012
5019,33893
29661,4590
10423,6491
26352,21742
43971,24932
4385,22680
31988,30467
53964,19520
18793,12725
14257,20481
26169,14412
10911,7160
44533,26789
43082,993
46719,32798
11797,9358
3707,5495
17700,13415
34844,30827
543,265
24391,3201
603,50
2606,23961
14398,42711
16038,7614
400,1249
16043,8759
9269,4478
29145,13434
538,1419
13631,13431
21,41028
15920,14809
4934,15697
11784,11632
24728,21632
19086,4668
50619,50714
9844,10911
25140,19485
53458,6535
12706,4886
52657,16812
664,332
32486,22734
14672,12166
30074,8686
8697,18193
26257,12156
3983,10905
33647,34804
57023,12004
17719,5110
9602,4884
11399,13255
56001,42639
26772,3421
29563,14160
11754,12891
56549,56168
11138,5104
1117,4061
17579,14504
1670,129
15444,13726
53084,3048
27807,25243
29057,12997
4743,8381
18044,5734
29674,10281
42658,4708
26328,72
57706,54129
9515,5317
12851,5597
27127,8796
48047,3956
13146,15542
47799,79
44837,18240
18277,44277
5490,4365
14697,17211
14923,1259
1486,3187
36743,37912
11082,2841
817,3576
6960,7092
476,103
20595,13217
35667,33460
18404,31110
12145,4839
23960,13852
40575,5875
16243,314
14290,12709
50249,29334
16840,19135
53678,42011
2060,945
53239,52175
34415,27913
21816,14315
31797,16237
31330,17693
1538,7782
5293,121
11994,12704
12071,9755
20456,7253
50485,35261
41401,33908
24834,15982
49986,3012
18501,13129
25440,5837
55244,22937
14128,17207
15132,392
53807,39580
42018,20214
27900,11968
981,6290
12215,8696
6760,5861
56446,41306
42756,17555
40103,17243
2216,3583
35821,16871
34911,23479
54726,47131
23348,3415
1809,870
28403,9907
35204,12403
35669,3074
46164,15787
5863,4100
15234,9504
24631,21882
5131,3928
35068,16845
7952,20115
22649,7543
11298,11111
15259,26872
9357,601
7018,1708
23033,19183
1378,3205
22180,36575
19903,8166
25837,15460
32478,19997
12481,4837
31108,27993
24393,9924
22159,49586
13292,10634
55070,40025
36006,32079
5533,3452
55709,29052
36339,10109
6470,5820
13036,34892
2313,2102
50237,1706
7645,3616
23070,4555
7520,2475
2022,6338
13566,4368
6552,3713
38191,24910
28981,11623
5712,5176
11572,9943
54879,51047
6931,7536
22478,22905
4360,48064
41868,46354
32970,277
38297,16193
23268,34210
10314,8354
36483,2956
13443,7252
31956,737
3117,434
45935,27784
2471,2152
3527,17065
3442,237
490,1566
8866,1436
51630,21092
28667,27596
404,254
37702,9151
25316,9966
7607,2676
16086,23598
2029,1490
3961,19310
21437,17688
59037,37826
6092,2679
29534,14034
26634,20060
19492,7
42584,15495
7312,745
38171,18380
24171,12406
5363,5157
13290,19663
36626,20295
15688,14804
53230,35334
8051,3884
5099,1531
22126,5268
34171,28288
32788,44483
4236,1248
59015,28033
4706,3114
31546,28895
354,2329
34436,12664
6429,2713
22340,14111
34981,3266
1121,27380
59448,52927
2901,5465
30513,24965
20227,19513
54920,53357
8494,6128
3263,2286
34898,34532
21094,3678
765,8343
8920,2764
13264,9684
49729,28285
4168,1423
5693,30323
56902,20038
27176,10091
50776,42275
25643,21467
15668,18675
18339,10141
55525,33825
531,84
9918,8583
6380,5865
13782,821
12354,3795
25801,15329
30263,3871
48323,34285
2,22335
11441,8129
58446,31608
312,1465
3515,6768
44637,44258
41242,23687
15817,36722
3410,3701
47719,27542
8513,286
51954,38988
32962,28946
9259,10440
53962,16390
17201,10164
33780,31933
49349,34233
34143,43221
11565,10922
9153,8962
39726,3153
19002,9140
48946,20217
59398,42369
9368,4046
45222,30580
41053,6329
6764,8636
24792,7807
53099,24678
862,2177
28844,36513
20999,27311
20884,18819
44725,4374
19874,13790
5109,733
34971,27526
26183,10788
452,2324
9119,3669
39421,13125
41542,36634
40366,35499
1402,3288
29894,16553
28206,21168
3929,3140
38535,8198
15454,4482
31,12
32281,26196
10701,179
13023,587
44578,21616
46095,38107
16656,7914
37397,27733
50348,33319
8983,17442
39580,22600
2488,3086
39071,4470
10131,27811
1826,615
22927,17723
58297,52509
2263,1989
998,296
58908,39664
14855,12888
41360,41181
45342,17
8945,11395
1184,7754
11377,665
27330,23682
52883,8109
10976,8835
1578,1475
15857,23150
42100,16206
32882,28269
14675,14057
19231,1448
47383,19606
37740,14163
46407,31140
1303,879
49362,13596
14542,7060
51459,4196
9343,874
24775,14146
37188,10451
6574,19954
9025,8526
24112,6786
41824,2488
43469,21584
22082,9216
8986,13073
223,31
11233,13624
2667,39626
49153,30892
20215,6987
20958,6792
4268,11032
8,211
53168,11258
54764,14684
236,41
12264,762
28703,38
38004,16153
25578,22212
516,13779
17965,15781
43940,31120
44605,20577
10971,4746
48142,7994
10090,8436
27822,4707
1775,688
69,360
16613,12168
25189,11013
24976,2116
8977,22474
13319,11364
24972,9605
8808,36424
26291,19139
23876,6947
1635,23056
55516,15896
13840,8944
4116,3385
9505,26934
2364,33482
940,3015
6337,5454
6292,1310
10897,7426
7722,4312
4926,3633
6796,1162
990,1913
4326,1617
47712,27746
26893,7179
51531,11024
30323,9247
11845,3908
12411,6305
41212,3729
29506,4604
17972,2251
36012,15955
3371,5818
19010,3373
5804,5660
4528,2758
11047,7747
21939,1983
5817,4147
4044,9337
4305,46219
29899,13078
3774,2795
24892,8057
10079,36394
54195,12968
21040,5955
34942,31938
54575,12480
20737,17551
6936,11330
4699,11657
32530,13035
45997,10933
8580,1355
357,25450
765,424
29608,3692
34338,5983
5085,2729
33018,22589
44050,35044
25275,21572
38050,29251
1753,6292
29,3
20698,1233
53884,31962
155,3484
17957,7882
32644,35494
34165,29974
6741,573
13118,8445
46762,13714
9791,16780
28472,20291
20018,14694
24057,13102
42871,20410
36732,2304
28910,3517
51916,9423
15663,12599
33691,30773
31666,5583
2817,2126
11673,9357
37791,27668
12456,21914
14295,17759
5374,4159
7652,10563
11575,7870
15456,10880
31235,23116
44093,26685
15609,25124
9794,14002
3861,1750
6873,6002
17284,16293
52451,45657
45807,45761
22556,21583
48127,589
29681,16150
3315,2189
9064,1894
44332,26940
3,28996
30793,37286
57341,28346
43873,8479
4418,18896
44,2273
5835,9156
845,35928
3249,2215
19956,19711
53237,35004
11148,5445
23460,22423
30771,1923
31433,8305
29999,14354
4109,34356
17172,38317
55750,37412
40356,32553
35207,19451
19157,17143
18319,14357
51476,3166
57060,26062
5792,586
34292,17458
5778,629
314,89
44957,35643
49353,46606
37345,18636
33544,1021
18230,16904
18707,28844
47382,35873
24414,8269
8511,4614
18884,14982
9695,8049
2994,3824
7026,3965
4843,3297
4880,3189
26401,19813
14701,17864
12147,7479
31855,27859
329,28710
31915,48787
4217,3122
59467,4297
33555,5038
37264,17175
56357,7354
8016,1327
2775,903
19817,2700
46956,36744
1277,465
56834,25555
33861,28902
3626,21261
184,112
50006,45807
44955,12496
56475,48356
13209,11937
108,2507
35468,3907
32709,24190
25939,10089
25343,20242
5724,5341
7973,2609
492,229
35220,2748
12312,4365
37821,5794
19188,19763
118,171
54269,31097
21102,6679
4514,3834
7107,7737
37002,28618
3513,1702
15960,3331
50055,29406
25282,4195
1344,580
5474,5231
9836,1130
3360,771
6688,6088
22278,399
32630,28486
34895,30650
28414,5254
51597,48095
9879,8543
31414,42779
7901,6537
58686,12098
52464,48311
22285,20380
767,2285
48166,22169
37571,15536
47953,46766
42327,12214
16132,40388
15542,16271
19620,2221
14835,14700
50916,20246
11908,8323
53530,13265
1263,1178
11161,17207
28692,26971
52651,30564
29848,145
10792,10518
50567,23078
35818,2905
22152,4446
7628,2399
9817,44558
1770,545
23544,20812
31379,26986
35766,18506
23809,21003
19188,13486
30503,4867
21563,3822
56070,47996
34655,10810
43904,17297
23476,29258
14383,10534
47093,17822
49832,31943
55177,5682
24436,9714
22675,2058
15504,24056
26510,24950
49992,16428
15740,18301
6564,3663
13797,7372
47882,6157
46270,16075
38440,34878
39061,16073
1095,1093
38108,7611
39756,14795
6922,1277
11985,5316
1069,86
49463,33220
19986,28869
11294,6909
5220,20599
190,196
28690,41128
41810,20727
15015,3118
24498,21421
47181,12802
47903,39976
52001,47287
6869,4598
33318,3324
45829,38353
36803,28788
21383,11399
30784,11788
11611,34928
41749,24132
30667,8664
18676,11652
23145,10828
52584,22169
4008,1635
5303,11132
43916,15044
53049,23502
2723,2662
6553,783
20282,19114
38658,6735
3519,798
44800,27235
47688,41957
53895,46915
41960,14595
28698,12494
35403,26180
20068,17798
50268,9841
