a,b
8167,113
1422,451
13517,7166
1263,9102
1326,4343
2140,25
24712,4164
12106,4072
3080,6318
4642,3420
10304,9876
17440,9012
6220,7367
5186,769
17402,12651
26954,14785
9477,2619
11451,7813
11843,4487
12787,12746
3500,6293
25093,6884
18912,23413
11883,907
19911,13932
25432,6661
17830,12288
634,73
12715,4854
22594,11745
27419,21200
16286,1169
2281,2219
14572,12772
5046,3112
3865,2721
19910,2490
16601,13974
28879,13711
6398,6188
23052,11106
26154,522
36,68
14671,6965
14816,4301
12164,7725
4467,25952
2206,2052
10289,11119
2951,3630
997,624
1583,5118
11323,8882
2152,5269
16505,13626
7073,741
25098,20216
5168,4975
9550,3662
19018,9664
6947,13914
967,2749
22392,9174
22307,14203
24093,13616
20243,5653
23864,8126
1342,1231
28802,17963
23772,4630
24386,23764
27879,15748
3957,996
21588,1897
23844,19841
16838,11504
18372,638
7730,6102
15999,11303
1770,2288
27321,24243
4967,760
2545,2452
3064,1412
10992,14625
25614,15963
22994,3933
26649,22203
7417,429
21475,10963
2820,1923
23858,20252
13289,14565
21904,14963
3518,338
28525,26954
3878,1998
15417,2391
14258,13194
3511,1983
11481,7780
21801,10581
23086,19026
4845,4730
25788,25320
13494,5355
1771,3280
15406,13457
2380,1876
2364,433
20097,15886
19344,1378
18321,11199
20975,193
6734,13414
6730,801
12463,9861
1313,97
17150,2253
4351,10726
19555,18297
5010,3619
2461,5662
26595,11499
5082,585
13585,13983
941,1265
5031,3632
4353,3465
13564,10310
8411,2262
3729,2834
9707,3422
19035,2232
7317,6396
25242,25119
19550,14620
3394,2678
12595,24236
1062,209
928,2274
14346,6857
4804,2016
10636,5640
3067,603
25746,1295
18104,2011
529,126
5967,5728
9322,4825
4762,10057
1375,8822
18245,10255
6867,4204
6806,9768
2009,21
18612,8411
13505,8479
23841,17215
21965,9696
12519,4788
4133,6117
22377,7791
425,1378
2027,649
4112,13590
9016,1571
16106,11221
4521,8881
27634,8105
2662,1462
26127,18675
9428,580
10843,8067
28644,11580
213,7068
16297,9289
19599,8008
24025,18561
23344,8985
18479,1243
6092,1940
13201,8307
13360,19071
266,199
19695,12128
5539,2645
12935,7865
5783,2990
25417,22366
7,92
8312,2613
32,16610
5828,1597
19575,16211
14444,17743
5830,6247
8042,13931
5848,15986
22684,13258
742,138
3727,23211
9508,9431
19665,16888
29083,23143
3082,4355
20301,597
1364,1268
2568,2336
16460,3513
1838,2061
19397,7475
29198,13851
2637,1406
569,4938
915,3378
9502,7343
11221,7514
18461,22760
6769,5376
15576,2747
11498,3097
18083,2741
95,11802
15810,7853
2097,374
10731,14100
1134,308
11167,3424
13974,312
80,351
8924,5067
27774,17742
883,14808
20265,4459
23043,14468
3194,5273
11307,647
13290,21000
3241,2075
2573,2990
1917,1705
14714,11734
5243,9182
18783,6690
3656,1553
14010,9287
27177,7896
3854,578
24752,7949
1093,840
7186,3629
11017,5083
19949,17591
2249,1615
516,209
15543,2594
19446,37
4965,3054
26560,2796
20849,2838
7460,5283
7470,3849
421,740
10666,5873
21404,21879
6526,4866
8402,27857
7802,1131
15075,14972
27201,11270
14790,6545
3660,14716
448,957
3548,9593
16503,2578
6997,1907
19184,4050
978,261
15440,9731
13404,12835
29205,17795
3033,2970
15912,6236
862,659
5829,5533
17085,15323
25570,12902
23940,18834
22928,16277
709,149
7187,6550
7242,535
23299,21383
9691,4864
9730,3275
294,2368
10260,353
27386,3650
28159,6060
18374,6617
19246,24801
2407,8144
8632,4171
4800,956
8522,3595
12149,4218
286,17053
24030,21142
29820,26088
24504,7416
26932,14684
11722,5812
10777,13602
10916,9345
27670,254
14513,14597
1808,5483
20856,15518
10707,4019
17038,7972
5135,3038
6928,2755
18253,12836
23998,9276
4646,1593
6086,5657
2211,265
15754,12180
2396,2255
20069,16981
23507,8707
5415,3403
757,3410
3171,4731
5575,1652
19469,13985
3071,2470
20286,11279
2690,425
24162,6665
6622,14199
7337,2123
3622,5548
9643,18310
10846,7980
1012,823
27617,2883
29194,22059
11,1224
16498,2279
1,1254
7158,4392
2871,2797
12807,3479
3387,214
14236,11448
7747,2339
6183,152
2820,2576
5325,4786
1102,814
13135,7443
19293,12602
5365,249
17165,8780
3070,410
19376,14335
8179,81
2166,3919
15614,13704
908,158
12328,178
2889,2840
8292,4564
12904,517
639,24138
20694,11486
6239,8562
12470,2956
20610,3262
4018,3900
638,14085
24810,3194
2404,7765
3959,3931
19889,13357
26100,11059
20572,3736
1550,3626
15090,1922
1212,3658
6020,1010
14928,7176
18934,7152
26458,4094
5380,4281
3822,2240
11856,4602
5021,3769
2804,2802
7919,3247
11946,11300
15641,11871
18989,1998
21279,20197
5905,3999
24670,12618
1789,4419
13727,9091
27146,18751
1313,536
2982,3401
984,19176
3663,11449
24033,12228
906,2845
4312,10804
22902,16163
29579,16807
16179,4690
1852,3581
17952,13881
1841,7296
27887,26069
11768,6789
7686,7488
8367,810
16159,19023
966,1280
10254,19003
28580,22523
24859,6914
2850,10116
22467,11515
16477,9554
11555,2742
12993,6125
4445,5012
4598,2778
14924,6598
12168,3039
8209,7258
10758,987
22224,11635
16214,6986
20141,11201
28047,15254
22573,12247
28325,12496
22354,20517
5282,8350
4678,3776
18953,17769
2749,3051
13196,16422
5622,6116
20927,10390
11413,7113
924,2925
5775,69
6408,1200
21235,20744
24279,6867
26322,2733
8881,8647
21879,11307
264,2144
8718,12602
15428,6936
1539,1530
6154,3670
870,1519
16747,11314
14565,323
9578,4293
4538,14574
27606,22733
11517,9011
22926,18041
6405,1895
3857,3052
3084,272
1379,272
13535,9694
12483,1233
29253,2082
4119,21127
8278,3747
15552,5461
16,10
6635,2533
3250,1167
6126,8772
475,431
13285,1964
3729,4062
14795,6915
16936,16492
17404,6416
17542,3744
20816,6152
13731,21437
14966,3595
3029,4369
5144,4214
6319,3259
28101,25284
7526,1202
8098,2579
8348,18046
6673,6538
19251,10759
16805,4721
5747,5924
20924,8073
578,11265
12111,4993
25662,8907
19597,17319
17031,15921
28574,22387
432,56
2792,2606
11143,8373
9413,6917
25930,22474
4958,4400
13487,12499
26873,904
17504,3581
17984,20253
20532,6395
16198,3332
25981,4028
2904,2182
25336,10854
2629,1703
19468,3852
2140,916
18170,16126
7977,2662
10457,26365
63,6
4049,3443
6441,2274
15250,2510
4325,10553
8437,997
10487,5307
26205,3823
5256,5242
13187,6371
19369,4020
4616,2284
16328,12235
15165,11167
26292,14113
13381,14799
9280,9029
27064,22701
3447,2490
27147,4084
11165,558
14466,7310
7296,2941
29,293
527,474
13010,608
11737,2948
7929,5
3460,12594
15022,2279
11686,17237
19667,14200
29780,234
26685,9070
10908,8378
19771,16287
13388,5851
17114,1178
14124,3584
8440,6511
1095,1797
14330,4068
24779,15509
28462,16771
5822,3335
24622,21181
23243,368
21615,8089
21508,17943
24017,23405
3207,41
14359,13636
26427,16353
5950,5711
25979,10452
4431,3779
3424,1555
16305,2484
2965,1763
16564,17661
14065,8791
10841,10210
13832,9008
831,11954
6540,8269
21122,13823
23505,13181
14443,2614
652,50
12010,4568
27915,15096
2733,1065
11368,9126
27400,3972
2105,920
1,17
310,5
7624,6089
8712,990
6585,7726
4712,4434
22080,5790
19729,11972
1216,9308
58,213
10843,9746
16532,16225
4517,2140
10906,4454
16674,6097
15861,5875
2381,7702
6779,8192
20184,15145
21264,11173
73,897
18438,9213
16265,1992
1627,697
3992,1370
14316,6053
5276,1806
737,1031
1469,10555
3682,935
16411,2075
22761,22529
15105,6074
3439,2580
14831,12542
4138,4665
2794,655
2185,1405
10299,7689
14002,6635
3014,5712
217,2373
2271,3618
2368,6430
15697,14958
670,9191
6331,2102
13875,11892
18105,15903
13697,557
2098,635
27610,9795
4280,719
6699,5696
12345,2144
29487,19091
14451,2642
18988,7214
26656,20532
21768,21238
25045,14141
25392,321
4,14394
3961,12045
17549,10098
1634,1336
11368,1829
1251,3960
27139,14255
4465,1440
8175,3720
29653,10629
15681,1290
5909,4999
1497,2121
10821,2655
18521,15870
49,30
7134,4604
7768,4387
789,298
8375,640
4498,21139
7529,3674
2782,18401
5880,5276
385,173
4701,1428
9170,731
12289,367
12574,22902
6583,1795
15046,5721
18442,7672
2071,1755
3676,2746
18144,16725
4819,14245
20844,15192
7707,20109
25169,479
9462,7516
9266,4811
24582,20847
11747,6949
3032,15837
15875,4291
24170,17575
2340,2258
7113,12328
8320,6157
3227,294
3216,2817
23113,19890
1791,926
13724,3687
23801,10230
9696,6487
2672,5573
29435,8974
7946,1066
1145,754
9450,9433
10563,9429
12036,10618
13582,768
19825,5561
27347,17037
1095,4732
25457,10800
23242,3510
8717,1184
2288,3180
22020,16231
4573,743
637,3975
2682,5300
17544,6988
3810,5407
8736,6067
13143,8898
3042,5088
8972,734
28073,11825
9085,163
323,1744
23316,2895
10202,4627
9147,576
1847,1200
445,93
14475,3716
1180,175
2561,7336
3291,708
8775,11478
3285,3030
4993,621
2283,1922
17918,10324
18531,12916
18706,3320
15087,4865
23071,7597
16632,4237
5325,2973
19170,9356
9008,6644
28095,11285
448,252
6027,1073
20449,11094
16484,12614
23798,11350
9215,4465
27292,5493
3172,2522
17795,5874
13104,5664
19917,3100
1113,19393
3944,551
1789,1477
2105,6076
2560,32
3069,2078
17408,10478
73,35
509,319
5466,1859
1712,924
8450,3882
12034,8717
11635,9066
12894,11129
15998,12635
24566,17858
4264,3158
15474,13070
19102,4253
964,1616
660,477
8080,5750
10751,8091
14306,12119
9021,10380
2004,166
3160,3127
15446,7848
18904,15938
2528,3006
23560,9202
28197,11450
29454,9251
233,71
27969,14431
256,1946
8999,8833
3584,19886
34,3
841,657
10298,8113
16390,2715
20288,5943
91,79
14920,907
18391,18504
1454,1336
1158,3477
618,2048
17170,8405
3659,2259
7998,2776
5285,3875
1830,7987
8266,3845
18896,17643
171,68
2388,438
4362,2475
12525,973
10070,2949
14754,2689
1432,89
19328,21932
9213,4823
1365,581
9849,3503
13388,7831
16328,12240
17148,3238
15257,18492
28967,26185
25136,2736
7334,2283
6981,3665
18346,4359
2784,2061
5103,2694
25017,16501
7240,2287
764,274
485,799
8286,6528
13753,3492
15415,9020
23558,16970
42,1900
10372,4813
134,660
21606,2868
5073,1273
14371,9626
8844,6108
29697,17888
18310,3571
11900,3839
24363,13227
4191,467
3311,3285
3361,2894
16480,10573
14255,7466
7649,3375
740,2829
20615,11845
2639,5033
16296,13553
7858,17759
457,15800
15427,11470
1546,767
10493,5606
9672,10177
84,116
785,191
6256,4316
1349,3214
15089,2549
28860,9013
61,1720
18431,8447
2406,2323
16807,20590
10312,4759
25027,24141
733,1630
4306,3460
2730,12556
4155,2797
22842,2757
5683,921
22185,12939
8764,9997
3875,11431
12767,3430
694,2146
15386,14453
1202,5241
8772,3493
545,2701
18466,14560
873,305
23431,11126
785,763
3090,2282
11151,6711
372,355
3917,35
6940,3024
7247,5045
3866,803
7787,4035
13286,84
14799,7974
7679,1325
16016,12667
22786,6038
18716,955
4960,1353
16107,9679
8853,4391
11989,9592
16116,14605
4818,14924
2549,182
18932,9378
22788,24101
1044,701
5051,9322
23194,3909
16168,15986
4491,3128
7358,1412
694,3381
4795,1494
29376,19703
1041,1669
19591,2318
25603,1369
4140,1249
24964,22855
29245,17170
5113,767
24693,3931
26391,23382
14662,9024
29199,17601
807,5267
18653,27692
25527,15119
785,1452
3299,464
3826,3816
4517,1569
718,1474
5330,5044
2547,3071
1882,437
6320,3664
11980,335
22036,2583
24717,17550
12532,1250
17301,8425
21458,9675
7642,780
2196,475
13683,3637
26700,387
7303,2069
7608,4571
1801,5827
17140,14911
26624,3059
18460,14889
22627,19509
11858,18983
3104,1355
25595,21732
27279,6087
21956,12255
12876,201
25761,11096
8643,1721
18312,16738
4556,6605
20590,15097
4710,5418
12367,12351
9757,4417
26625,26537
1579,6511
22574,5416
648,399
24382,17478
3183,635
8624,19307
9957,5770
18831,3319
2334,2318
5589,6907
23790,15358
22092,16160
20164,19639
5768,488
123,6454
2841,471
17809,13391
19200,13057
21862,21513
14253,10158
3350,592
7210,10191
14888,3283
15529,8848
12447,9527
10903,2511
622,5027
26296,1909
4619,6278
14639,15249
6511,5881
2604,2125
22719,4805
5396,4969
9095,4191
3467,1806
4574,912
8607,6772
15850,17620
5318,2159
1966,2696
191,1724
871,782
728,552
8806,3979
4738,5707
8643,7380
128,20140
21800,7315
9890,6595
4444,3675
24675,21063
2693,247
9875,13333
20630,5379
522,357
10288,688
16668,1790
14268,7627
12329,1315
803,276
7097,2732
6454,24220
10091,13261
7496,5602
13289,13832
27074,24917
19342,18183
25502,25431
2175,81
26761,14333
266,5025
6691,1789
11239,8349
8608,4669
18529,12692
9709,11563
11287,3972
2580,1004
18997,18831
22017,8556
26696,4769
882,120
21925,10545
27732,26143
12537,11974
12195,1771
4206,9530
28953,6350
10848,1924
10635,5689
10312,7834
593,260
22414,21526
4346,1752
1421,908
13561,10576
21137,6323
9647,6178
2226,2063
1540,1266
12310,1265
22900,18388
4071,824
10834,9051
13003,4995
1729,1199
2222,1659
27831,14932
28816,19383
576,1509
22072,21111
4748,6064
2893,2302
26602,24449
8965,2979
4828,2962
15857,3635
4525,2797
3693,5028
20041,16169
1445,1912
27488,8236
28082,21105
8276,5450
204,528
3113,1304
7333,4604
3719,3650
28228,1792
20707,15682
6316,4461
1957,16070
24647,10348
5390,4984
10475,9270
11063,10551
563,24
8189,161
3637,3090
23254,4117
25718,5908
2279,1518
17939,9842
20312,5907
25592,1885
789,6523
17427,1277
14386,16696
8390,6719
15789,5509
5215,1754
27048,2975
12840,16179
7563,3797
2225,2714
25276,9075
28230,28004
20205,7598
1763,1578
1318,1313
13211,6681
3490,5246
20564,298
7550,5770
349,354
741,544
5480,5084
22200,21217
4168,5199
14797,10955
13692,7237
29252,16160
15976,21454
595,231
10353,12107
6701,26362
13115,8557
4527,4107
17665,1960
25802,17966
2076,76
24677,17128
1021,8647
24512,20629
17598,6901
1837,430
234,6256
11083,5782
3987,5
22696,979
19683,18889
15530,4737
27390,26981
16678,13836
24368,10605
7163,5974
17472,11447
583,4596
20574,15483
7810,5021
15322,12826
23188,20725
2727,525
11135,15510
23154,221
28991,20077
24625,6265
2196,7194
29452,24783
1808,1733
7364,15750
29638,16257
26123,20713
15732,14977
1587,4603
11620,6747
15565,7323
2921,4106
5713,2745
13150,13125
20178,16329
1182,185
6073,29404
21217,287
1853,828
9576,4312
4799,392
8461,7373
5616,2084
2059,860
10521,9881
7208,5950
26099,22191
13184,12735
15782,3983
20508,3257
8226,3216
1568,658
17730,11105
2552,1924
3540,2087
26068,3822
1455,2299
1723,4218
6610,4515
4538,5460
19363,17942
23457,20313
3677,7348
1228,243
3000,1199
26781,20555
4920,2819
6560,331
15402,12123
5009,762
8014,18979
10151,425
27572,19002
9780,19447
20344,15123
6340,1542
22407,14828
13254,188
4762,4009
8638,662
29711,6795
17602,4557
2157,1970
13541,6944
21154,2786
15480,2390
9640,5552
9241,2979
25387,1382
8312,25492
3704,104
2305,1206
2708,985
24124,17815
26665,1782
2968,2266
26312,18282
23769,3918
1650,3657
8281,6249
9869,23950
25002,12268
10622,6422
21004,18436
333,210
5192,3559
14120,13158
176,19
4132,18964
3307,5068
11107,8059
15812,26411
27371,11949
21964,21026
15689,5825
13996,768
83,1604
22657,14066
7180,2847
1549,286
6607,2394
16397,12267
28040,1347
8944,16997
20843,20555
17342,9961
29540,13809
10943,2895
18956,17747
10924,5048
2631,4
22553,16717
28340,5917
21283,13724
16339,3658
4663,1266
8332,3393
8541,609
24325,19343
26282,19511
18127,17811
19944,20280
5403,5076
24150,15159
10303,9266
15282,3535
3807,2384
12301,3057
4075,17498
11492,6233
20470,3754
13274,20952
15174,168
19473,11655
17084,5096
21232,6038
1283,540
4287,9817
27500,12349
476,602
7463,619
7571,3489
24214,19902
303,2715
16717,14871
14008,6258
11236,14469
13364,226
8224,7981
6993,5217
1527,2632
5074,5178
353,370
25163,6275
4690,2278
6396,13972
17470,12752
21845,657
5888,1719
5371,6365
5750,9812
6696,835
2403,16802
916,4344
4294,15238
6134,10479
5236,4797
1362,688
12749,5863
24658,7388
9419,5902
5072,3001
227,615
8376,6825
2735,2779
19735,7774
9316,8742
9156,4371
2352,1284
19779,3926
4492,666
8717,6873
22177,7609
14979,6356
14510,12210
16117,7390
14337,5363
25030,19244
521,1318
18490,10959
8979,23026
1266,1206
5860,2684
28229,23391
2369,132
4226,1504
23226,22600
23345,20117
15317,15122
3138,1572
4719,6769
4374,4116
5773,5516
6345,1472
6572,3713
5756,3947
18966,2733
6857,1545
2021,536
11727,1189
4003,5390
27560,12407
1829,1318
13274,7447
21372,6269
20040,4352
909,3215
18214,12128
11488,20327
6111,4305
29760,18636
26629,25109
6881,893
9403,2237
880,1092
6876,944
6309,1297
10228,9852
20728,8673
5862,17961
23436,1312
26182,21340
17774,26020
6534,2200
6870,1852
7656,3078
25568,15011
22195,6174
8867,4418
5798,11273
27134,25954
27423,12666
19036,6491
23124,15283
12128,10391
16904,13337
26752,17430
28842,7237
11649,1518
21588,11006
6083,16744
2195,386
14860,9823
12643,9011
13094,4792
6745,5896
10228,4462
20803,14405
6266,756
17061,7313
1013,2903
9363,7985
23573,11933
12169,3025
15589,10811
3372,106
28843,16242
18037,4441
3143,981
13823,4558
21467,2957
16318,3420
28188,15778
183,101
19225,3250
11977,14952
28015,26430
26177,5454
139,195
25485,3258
25784,25220
28675,25333
4662,1980
25010,18967
26287,22744
7963,2286
6447,2334
22088,13824
2664,17525
10551,4098
1802,2937
20729,24161
6360,7863
9818,3111
3927,173
15166,12999
27222,23288
1117,1011
1064,1761
7268,3172
14453,7902
3823,9276
25847,8404
14383,19762
5487,5139
925,3620
3949,8716
6987,6821
6804,4161
12743,5284
22745,20161
24547,12718
22039,5715
2892,911
45,19756
8099,5866
19215,17408
10966,15440
7267,14494
10,4046
12928,11743
3093,4817
18601,2744
17048,12128
7895,6328
6197,1293
23717,10716
1539,1144
10669,27567
3238,2284
11088,7566
14374,12337
20780,310
26729,5388
122,23
2527,4132
530,14
5314,286
1305,1196
1424,5495
6283,6202
244,614
29321,4964
3152,1127
2638,1014
10483,6270
13956,2250
2841,144
23036,6744
17297,5609
8813,4973
22541,2904
1237,118
1608,630
301,314
20387,4981
8782,15020
11592,5075
6324,8819
40,60
14100,4037
12516,1987
17407,2659
5319,2141
24028,2925
16251,21726
6209,2132
2372,669
3497,1358
7193,2738
1542,6524
2143,1294
1013,2780
18263,10870
24419,17483
2823,2098
13502,8497
13971,5401
14055,10993
21977,6223
2,27
11608,8255
16236,13557
3773,1127
2758,1256
2154,9649
5248,4591
18033,3303
4219,5977
24624,21180
6184,968
10684,7994
6900,2628
1394,779
5774,552
21261,6240
988,88
1601,351
26633,13574
22441,19808
14238,23174
5996,5191
17669,13394
533,164
14023,6335
5764,16643
3824,1107
20022,18337
927,892
5971,4095
28051,2546
5409,662
25379,4097
10247,6407
7071,4250
6519,24954
5440,5860
788,69
10222,4137
6,14
1334,88
2433,8237
1307,10479
22429,6484
2202,425
23088,22971
11227,9905
14239,2882
20881,4132
3211,1232
8546,934
19033,13491
19974,3818
7397,11373
7542,3973
5970,5702
2108,2286
7319,431
892,198
20401,15474
28546,20797
15346,11286
22647,4657
8701,10846
10951,7430
14641,3296
11,1148
2445,1402
11163,10340
24348,19694
626,489
2769,1242
12029,11353
12651,10095
22585,617
2884,7264
8459,3472
18146,17894
22710,11158
12966,7797
23705,9530
4475,16177
4698,7755
22262,10982
17538,17496
9297,27
15281,15249
6368,5751
13508,4519
7575,8990
1992,674
25286,2568
6202,13760
16079,6165
7706,991
4417,3525
7705,20014
21964,17008
8011,2680
11422,5092
6384,13528
13909,10605
15575,14809
20863,12774
9536,8512
1380,518
6221,7267
7701,2429
1956,3387
23056,17500
8758,676
27370,10042
28305,27277
8065,1602
25906,19341
487,277
17383,4443
5242,5117
7594,198
10462,2626
10713,4627
14887,934
13666,8650
27529,23136
7015,2357
4482,4019
4222,4899
1445,689
28241,12673
17339,16557
17718,5650
965,284
5914,11654
12135,8599
24597,20441
16666,14446
20375,15685
11295,2247
4270,2533
23250,22531
2506,210
9615,5980
8781,8561
12756,3100
13159,773
22134,9768
5712,13873
12777,12557
341,1396
4534,4205
1328,126
11449,8774
8934,1731
21898,11215
13246,618
14945,4147
22305,6410
15084,10460
1227,5836
11515,2652
4485,3656
11393,8223
21806,5373
11236,22240
6681,5854
13911,1169
27573,18555
2595,4650
4645,3047
16322,1575
23835,6496
19980,3150
24732,10748
6435,5332
3651,715
18563,1855
9304,1944
21933,19059
2890,323
1104,81
8838,2537
1858,870
6710,8482
20349,2974
3762,4654
17225,18806
28588,19494
16973,14875
2675,1944
21238,1262
6990,4033
19706,1611
2332,2715
11849,3077
6538,12195
12576,7586
730,3954
9603,5752
21029,6302
5186,797
23913,16826
9820,11505
28664,9470
11576,4295
935,1505
13038,11845
13721,12690
6514,5189
20773,5611
9511,4903
4275,910
21982,7901
10599,211
9099,929
14839,7777
8804,4020
20621,9301
16443,573
6568,931
19699,17946
5711,4095
25305,12877
14742,6802
4016,3610
10787,147
